horizon,fold,iso3,year,y_true,oracle_config,oracle_error,eco_only_error,uniform_error,oracle_is_not_eco,oracle_improvement_over_eco,error_eco_only,error_eco_pol,error_eco_env,error_eco_human,error_full_quad
5,2,BEN,2014,0.09378249943256378,eco_env,0.025911580389007927,0.03663436216721172,0.03055326072728866,True,0.010722781778203794,0.03663436216721172,0.03008826553726429,0.025911580389007927,0.03388915525061731,0.02624294029234206
5,2,BFA,2011,0.10875018686056137,full_quad,0.0021380410539882932,0.025621757282449587,0.019693172323571317,True,0.023483716228461293,0.025621757282449587,0.027871351956446078,0.028611281354527784,0.014223429970444734,0.0021380410539882932
5,2,BFA,2012,0.10804920643568039,full_quad,0.0029240387125086947,0.030263152908689972,0.018028750023337453,True,0.027339114196181277,0.030263152908689972,0.02219336004316394,0.019526758624298923,0.015236439828025805,0.0029240387125086947
5,2,BFA,2013,0.11873214691877365,full_quad,0.003410478237266118,0.02161510604111594,0.009128061774583557,True,0.01820462780384982,0.02161510604111594,0.013115056257078178,0.006359103562932372,0.007961521249057496,0.003410478237266118
5,2,BFA,2014,0.13803152740001678,eco_human,0.018591338398456836,0.019924939689801774,0.022127360856528153,True,0.001333601291344938,0.019924939689801774,0.021091421883764006,0.025620087036690678,0.018591338398456836,0.02540901727392751
5,2,BGD,2011,0.24707163870334625,full_quad,0.009299297415612973,0.04185959609133713,0.023014978224087823,True,0.03256029867572416,0.04185959609133713,0.047803754866361625,0.023220903436736245,0.011489934141617003,0.009299297415612973
5,2,BGD,2012,0.2498188465833664,eco_env,0.012862331106385405,0.03832659353107917,0.00892282435522923,True,0.025464262424693768,0.03832659353107917,0.047007298309817425,0.012862331106385405,0.01964422214021233,0.03393787903092327
5,2,BGD,2013,0.26346319913864136,full_quad,0.003129661847346532,0.06230889604186016,0.03403357216665395,True,0.059179234194513625,0.06230889604186016,0.06325896955735177,0.038187962363345845,0.009541694718058491,0.003129661847346532
5,2,BGD,2014,0.28249168395996094,full_quad,0.017704430018326445,0.07089922156388723,0.04553135889981039,True,0.05319479154556078,0.07089922156388723,0.07682387604457216,0.033693473854924355,0.02853579301734177,0.017704430018326445
5,2,BGR,2011,0.10516335815191269,eco_human,0.031245479262445974,0.06004817781359567,0.04780671652211457,True,0.028802698551149697,0.06004817781359567,0.06093445533855801,0.048536643027847826,0.031245479262445974,0.03826882716812541
5,2,BGR,2012,0.1263042688369751,full_quad,0.031039744753360632,0.05362143714729045,0.04034210104711197,True,0.02258169239392982,0.05362143714729045,0.04940424537748403,0.03313932244391199,0.034505755513512926,0.031039744753360632
5,2,BGR,2013,0.15854589641094208,full_quad,0.010145995838023641,0.0140932910103862,0.01651529729400464,True,0.003947295172362558,0.0140932910103862,0.013834323578448549,0.02181236557302152,0.02269051047014331,0.010145995838023641
